item_code,uom,display_name,category,stock_qty,old_price_myr,new_price_myr,delta_myr,pct_change,excel_qty,item_group
"FIT-HDPE-ELB-FEM-25MMX1/2""",PCS,Wall Plate Female Elbow 25MM X 1/2,Plumbing,40,11.60,8.50,-3.10,-26.72,39,DALMAX
SHE-CAB-CB476-GM,PCS,Cabana Corner Shelf,Housewares,1,94.90,98.00,3.10,3.27,1,SYNTALUN
SHO-HAN-HDLE-8040,PC,Hand Shower Handle Only 8040,Bathroom,5,17.60,14.50,-3.10,-17.61,5,SYN JING LEE
TOO-CLA-GW473100,PCS,Heavy G-shape Clamp 4,Hand Tools,3,26.90,23.80,-3.10,-11.52,3,JUMBO
KGR-KIM-300ML-9222,TIN,300ML Kangaroo Kimtone 9222,Paint & Sundries,14,20.90,17.80,-3.10,-14.83,14,KANGAROO PAINT
RIG-HOO-ALL-1.0TON,PCS,Alloy Hook 1.0TON,Lifting & Rigging,7,11.00,7.90,-3.10,-28.18,7,SONIC3
WIN-LOU-YNC-6B,SET,6B Yunco Louvres Window,Doors & Hardware,11,25.90,22.80,-3.10,-11.97,11,TIE BROTHER3
GUN-WUF-ROC-F-78,PCS,Rockey Spray Gun F-78,Power Tool Accessories,4,51.90,48.80,-3.10,-5.97,4,JHT HARDWARE
STO-MOU-M10-18X34,PCS,Mounted Stone:k-prix Korea M10 (18X34),Abrasives & Cutting,6,9.90,6.80,-3.10,-31.31,6,KWONG TECK CHIONG3
"FIT-YG235-TEE-3/8""-BRA",PCS,Brass Equal Tee 3/8,Plumbing,16,10.00,6.90,-3.10,-31.00,16,SYN JING LEE
"HOS-FLE-OTO-966-66MB-16""",PCS,Otosani 304 Nut 16 High Pressure Flexible Hose (mb),Fasteners & Fixings,10,15.00,11.90,-3.10,-20.67,10,CHUAN HONG
"IND-CAS-PVC-RIG-6""",PCS,Medium Duty Red PVC Rigid Wheel 6,Building Materials,10,54.90,51.80,-3.10,-5.65,10,BENTON3
SHH-LINE-L/G-OHML15,PCS,Omega Hayasu Mono Line (rainbow) 15LBS,Fishing & Tackle,3,15.00,11.90,-3.10,-20.67,3,SINHENHUA
HHD-FLU-M0676/L100W-40MM,PCS,Techplas Liftup Outlet Valve White,Plumbing,5,25.90,22.80,-3.10,-11.97,5,LIKTHYE HARDWARE3
DOR-HOL-818,PCS,Leon S/steel Magnetic Door HOLDER-818,Doors & Hardware,1,14.00,10.90,-3.10,-22.14,1,BOON SENG
SHH-SPE-FIS-FS503,PCS,Fish Spears (3 PRONGS)/8106/FS8102/FS8107,Fishing & Tackle,3,13.60,10.50,-3.10,-22.79,3,SINHENHUA
TOO-COM-GD33,PCS,Gd Combination Wrench 33MM,Hand Tools,2,33.90,30.80,-3.10,-9.14,2,SONIC3
ELE-KNI-BS-303181-STRAIGT,PCS,Bosi (BS-303181) Electrician's Knife (straigt),Electrical,5,21.90,18.80,-3.10,-14.16,5,HSIN NGIE
SHH-LINE-L/G-OHML12,PCS,Omega Hayasu Mono Line (rainbow) 12LBS,Fishing & Tackle,2,15.00,11.90,-3.10,-20.67,2,SINHENHUA
SHH-LINE-L/G-OHML25,PCS,Omega Hayasu Mono Line (rainbow) 25LBS,Fishing & Tackle,2,15.00,11.90,-3.10,-20.67,2,SINHENHUA
SAF-COA-NET-RED,PCS,Netting Vest Coat (mesh Fabric) Red,"Rope, Chain & Netting",35,8.80,5.70,-3.10,-35.23,35,SUNWAY WINSTAR
NUM-80MM-0,PCS,Venus Home Numbering 80MM - 0,Signage & Numbering,3,15.70,12.60,-3.10,-19.75,3,REXER3
SAF-BEL-IND,SET,Safety Belt,Safety & Workwear,12,22.90,19.80,-3.10,-13.54,12,SONIC3
RAT-CAG,PCS,Rat Cage,Other,23,11.00,7.90,-3.10,-28.18,22,HUI SHEN
SHH-LINE-L/G-OHML10,PCS,Omega Hayasu Mono Line (rainbows) 10LBS,Fishing & Tackle,1,15.00,11.90,-3.10,-20.67,1,SINHENHUA
TOO-TES-PEN-STA-(66-120),PCS,Spark Detecting Screwdriver - 3/16 X 7-1/2,Hand Tools,10,15.60,12.50,-3.10,-19.87,10,YUNG KONG
SAF-SHO-SAV-41/7#,PAIR,Savvi Safety Shoe 41/7,Safety & Workwear,2,72.90,76.00,3.10,4.25,2,FONG YUAN HUNG
SAF-BEL-IND-886,PCS,R'key Big Buckle Safety Belt,Safety & Workwear,2,71.90,68.80,-3.10,-4.31,2,JHT HARDWARE
SHH-FROG-LURE-H21,PCS,H21 Huizhu Fishing Lure Frog 4.5CM (soft),Fishing & Tackle,1,12.30,9.20,-3.10,-25.20,1,SINHENHUA
"SHH-ROU-LAN-NET-17""",PCS,Round Landing Net 17 PE Net,Fishing & Tackle,4,32.90,29.80,-3.10,-9.42,4,SINHENHUA
BNW-NUT-ORI-09MM,KGS,MS Hex Nut 3/8,Fasteners & Fixings,25,13.60,10.50,-3.10,-22.79,24.9,SONIC3
BNW-B&N-ORI-09125,KGS,Mild Steel Bolt & Nut 3/8 X 5,Fasteners & Fixings,25,12.60,9.50,-3.10,-24.60,23.84,SONIC3
BNW-B&N-ORI-09160,KGS,Mild Steel Bolt & Nut 3/8 X 6,Fasteners & Fixings,23,12.60,9.50,-3.10,-24.60,22.78,SONIC3
NUM-80MM-J,PCS,Venus Home Numbering 80MM - J,Signage & Numbering,3,15.70,12.60,-3.10,-19.75,3,REXER3
IND-IRON-HIN,PCS,4 Lorry Hinges,Building Materials,4,11.00,7.90,-3.10,-28.18,4,WHA WEE
TOO-CUT-CAL-SHE-150MM,PCS,Sr Shell Cable Cutter 6,Electrical,8,14.90,11.80,-3.10,-20.81,8,SYARIKAT HUA KIONG3
"DRI-AUG-CRO-1/2""",PCS,Navato Auger Bit 1/2,Power Tool Accessories,7,12.30,9.20,-3.10,-25.20,7,ALIKE HARDWARE3
"SHH-NYLON-BAG-1/2""36""(34"")",PCS,"Nylon Fish Bag 210/5 1/2 36""(34"")",Fishing & Tackle,2,14.30,11.20,-3.10,-21.68,2,SINHENHUA
"SHH-CAGE-2RING-6""",PCS,"2 Ring Cages 6 (210/5 X 6"")",Fishing & Tackle,2,12.80,9.70,-3.10,-24.22,2,SINHENHUA
ELE-WOO-BLOCK-8X10,EA,Wood Block 8 X 10,Electrical,6,10.40,7.30,-3.10,-29.81,6,ECO ENTERPRISE3
COC-BIB-PVC-18MM,PCS,3/4 IN PVC Bib Tap,Plumbing,7,8.30,5.20,-3.10,-37.35,6,CHIONG SENG
FLO-MOC-BR3030NSDG,PCS,BR3030NSDG 30X30CM,Flooring,1,0.50,3.60,3.10,620.00,1,BRAVO-LINE
PSN-MJ-CS100WSK,PCS,Panasonic Juicer 1.7L 400W (white),Home Appliances,2,279.00,282.00,3.00,1.08,2,KIONG HUO
FAN-WAL-TAICON-TC-11007,SET,Taicon 16 Wall Fan Sirim-blk,Fans & Ventilation,4,119.00,122.00,3.00,2.52,4,ECO ENTERPRISE3
ELE-D/L-ECO-3030-24W,PCS,Hms Downlite Hsp 503-24W 6500K,Electrical,154,22.90,19.90,-3.00,-13.10,154,TOP GAN
BAT-ENE-MAX-AAA4PCS,PCK,En Max Aaa 4 Pc,Electrical,128,19.90,16.90,-3.00,-15.08,128,HUA BAN
BOS-2608-642-985,PCS,Circular Sawblade 7 1/4 X 60T Wood,Power Tools,2,86.90,89.90,3.00,3.45,2,CMW ENGINEERING
PAI-SPR-SAM-056,PCS,Samurai Spray Paint Fluorescent Yellow,Paint & Sundries,16,26.90,23.90,-3.00,-11.15,16,KIM KONG3
BOS-1617-014-144,SET,Carbon Brush Gsh 5CE / Gsh 9VC / Gbh,Power Tools,2,66.90,63.90,-3.00,-4.48,2,CMW ENGINEERING
PAI-SPR-SAM-Y017,PCS,Samurai Spray Paint Candy Green,Paint & Sundries,13,20.90,17.90,-3.00,-14.35,13,KIM KONG3
BOS-2608-578-120,PCS,Masonry Drill Bit 8MM X,Power Tool Accessories,11,9.00,6.00,-3.00,-33.33,11,CMW ENGINEERING
PAI-SPR-SAM-Y012,PCS,Samurai Spray Paint Candy Brown,Paint & Sundries,10,20.90,17.90,-3.00,-14.35,10,KIM KONG3
PAI-SPR-SAM-Y112,PCS,Samurai Spray Paint Candy Red,Paint & Sundries,10,20.90,17.90,-3.00,-14.35,10,KIM KONG3
ELE-D/L-LSM-72W-3CLR,PCS,LED Source Module 72W-3CLR,Lighting,9,42.90,39.90,-3.00,-6.99,8,TOP GAN
TAR-SHT-GT2-08X10,SHT,Glotool PE Tarp Sheet - 8 X 10 (GT02),Building Materials,4,27.90,24.90,-3.00,-10.75,4,ALIKE HARDWARE3
TAR-SHT-GT2-09X12,SHT,Glotool PE Tarp Sheet - 9 X 12 (GT02),Building Materials,3,37.90,34.90,-3.00,-7.92,3,ALIKE HARDWARE3
TOO-HAM-SLE-GT06LB,PCS,Glotool Sledge Hammer 6LB,Hand Tools,2,53.90,56.90,3.00,5.57,2,SONIC3
"FIT-BUT-ELB-LUG-1/2""BSPTX20",PCS,"Buteline 1/2""BSPTX20 Elbow Lugged",Plumbing,29,8.10,5.10,-3.00,-37.04,29,HUA BAN
NIP-HYD-MET-SIL-1L,CAN,1L Nippon Hydro Metallic Silver Base,Paint & Sundries,11,44.90,47.90,3.00,6.68,11,PAINT MAR.2
TOO-NIE-PLU-COU-40SF,PCS,Nietz Quick Coupler Socket 40SF,Electrical,7,24.90,21.90,-3.00,-12.05,7,SUNWAY WINSTAR
TOO-NIE-PLU-COU-40SM,PCS,Nietz Quick Coupler Socket 40SM,Electrical,7,24.90,21.90,-3.00,-12.05,7,SUNWAY WINSTAR
BOS-F016-800-360,PCS,Hose For Aqt 33-10/ Aqt 35-12/ Aqt 37-13,Outdoor & Garden,3,119.00,122.00,3.00,2.52,3,CMW ENGINEERING
BOS-2608-680-289,PCS,Sds + Drill Bit S3 18 X 400/460MM,Power Tool Accessories,3,49.90,46.90,-3.00,-6.01,3,CMW ENGINEERING
BOS-2608-615-111,PCS,5 Diamond Cutting Blade Universal,Power Tools,5,64.90,61.90,-3.00,-4.62,5,CMW ENGINEERING
TOO-NIE-PLU-COU-40SH,PCS,Nietz Quick Coupler Socket 40SH,Electrical,5,24.90,21.90,-3.00,-12.05,5,SUNWAY WINSTAR
BOS-2608-680-273,PCS,Sds + Drill Bit S3 10 X 100/160MM,Power Tool Accessories,9,13.40,10.40,-3.00,-22.39,8,CMW ENGINEERING
SEN-VAC-BRA-DHS22,PCS,22MM X M10 Sensui Vacuum Brazed Diamo,Home Appliances,2,56.90,53.90,-3.00,-5.27,2,CRYSTAL TRIUMPH S/B
HHD-FLU-S300A-50MM,SET,Dual Flush Push,Bathroom,16,38.90,35.90,-3.00,-7.71,16,BENTON3
TOO-NIE-PLU-COU-40PM,PCS,Nietz Quick Coupler Plug 40PM,Electrical,8,12.40,9.40,-3.00,-24.19,8,SUNWAY WINSTAR
TOO-NIE-SOC-HDL-14MM,PCS,Nietz T Hdl Deep Socket Wrch (6PT)50050214 14MM,Electrical,3,31.90,28.90,-3.00,-9.40,3,SUNWAY WINSTAR
"TOO-NIE-SOC-HAN-1/2""-16MM",PCS,Nietz Dr Chrome Socket (12PT)50043016 16MM,Electrical,7,12.80,9.80,-3.00,-23.44,7,SUNWAY WINSTAR
BOS-2608-680-270,PCS,Sds + Drill Bit S3 8 X 100/160MM,Power Tool Accessories,6,12.80,9.80,-3.00,-23.44,2,CMW ENGINEERING
SPR-BID-ABS-L300,SET,Leon ABS Bidet,Bathroom,15,27.90,24.90,-3.00,-10.75,9,BOON SENG
"TOO-NIE-SOC-HAN-1/2""-32MM",PCS,Nietz Dr Chrome Socket (12PT)50043032 32MM,Electrical,2,24.90,21.90,-3.00,-12.05,2,SUNWAY WINSTAR
JUG-DEK-KET-KTJK1811,PCS,JK-1811 Jug Kettle,Home Appliances,6,49.90,46.90,-3.00,-6.01,6,HAN LIN
TOO-NIE-SOC-KEY-L06MM,PCS,Nietz 1/2 IN Drive Long Allen Bxsocket 50240106 6MM,Power Tools,4,24.90,21.90,-3.00,-12.05,4,SUNWAY WINSTAR
SPR-BID-B2021,PCS,Bliton 304 S/steel Bidet Spray,Bathroom,4,64.90,67.90,3.00,4.62,4,CRYSTAL TRIUMPH S/B
SINK-TAP-K2B-LT8517H,PCS,Luxtec Flexible Hose Pillar Sink Tap,Kitchen & Sinks,5,49.90,46.90,-3.00,-6.01,4,VERTEX
"TOO-NIE-SOC-HAN-1/2""-15MM",PCS,Nietz Dr Chrome Socket (12PT)50043015 15MM,Electrical,3,11.80,8.80,-3.00,-25.42,3,SUNWAY WINSTAR
SWI-T/SOC-MS3255-1.5M5G,PCS,Morries Extension Socket 5G 1.5M W Neon (pink),Electrical,19,53.90,50.90,-3.00,-5.57,19,YUAN MING
BOS-F016-800-361,PCS,Extension Hose For Aqt 35-12/ Aqt 37-13,Electrical,4,119.00,122.00,3.00,2.52,4,CMW ENGINEERING
BOS-2608-572-253,PCS,Drill Chuck 13MM,Power Tools,1,49.90,46.90,-3.00,-6.01,1,CMW ENGINEERING
SHO-CAB-CSH28211,UNIT,"Cabana ABS Rain Shower Head (200X200-8"")",Bathroom,1,114.00,117.00,3.00,2.63,1,HUE HOME
SWI-T/SOC-MS3244-5-5M4G,PCS,Morries Extension Socket 4G 5M W Neon,Electrical,8,67.90,64.90,-3.00,-4.42,8,YUAN MING
"HHD-STO-JM199-7""",PCS,7 Sharpening Stone,Bathroom,10,9.90,6.90,-3.00,-30.30,9,TIE BROTHER3
TAP-CAB-CB5108,UNIT,Cabana Wall-mounted Sink Tap CB5108,Kitchen & Sinks,1,99.00,96.00,-3.00,-3.03,1,HUE HOME
GRA-CUT-LIN-3MM1LB,PCK,Grass Cutter Line 3MM X 1LBS,Outdoor & Garden,13,24.90,21.90,-3.00,-12.05,13,ALIKE HARDWARE3
BOS-2608-600-264,PCS,7 Grinding Disc,Abrasives & Cutting,9,9.20,6.20,-3.00,-32.61,9,CMW ENGINEERING
GLOSEAL-SIL-GN-900C,PCS,Gloseal Silicone - Clear,Chemicals & Adhesives,26,11.90,8.90,-3.00,-25.21,24,SONIC
TOO-COM-W0287G-14MM,PCS,Com Ratchet Wrench 14MM,Hand Tools,5,27.90,24.90,-3.00,-10.75,5,JUMBO
COC-SINK-K505L-WALL,SET,Sink Tap: Lever Type -wall 1/2,Kitchen & Sinks,3,25.90,22.90,-3.00,-11.58,13,KWONG TECK CHIONG3
COC-BAS-SSS-LSS101,PCS,Leon Sus 304 S/steel Basin TAP-LSS101,Bathroom,2,34.90,31.90,-3.00,-8.60,8,BOON SENG
SHH-FISH-NET-0.15D-30MM-30MD/6A,PCS,30MM (180/5),Fishing & Tackle,3,39.90,36.90,-3.00,-7.52,3,SINHENHUA
LOC-VIVOZ-V50MM,PCS,Vivoz Chrome Pad V-6000 LOCK-50MM,Locks & Security,7,16.50,13.50,-3.00,-18.18,7,BOON SENG
HDD-TOI-COV-SC-4125,PCS,Premium M/d Toilet Seat & Cover-white,Bathroom,17,40.90,37.90,-3.00,-7.33,17,LIKTHYE HARDWARE3
IND-TRU-FD150,SET,PVC Platform Handtruck FD150,Building Materials,4,169.00,172.00,3.00,1.78,4,SYN JING LEE
"TOO-DRV-STA-PH0-1/8""X4""-9960651580",PCS,"Cushion Grip S/dr PHILIPS-1/8""X4""X0PT ( 0X100MM)",Power Tools,18,12.80,9.80,-3.00,-23.44,17,YUNG KONG
TOO-HAM-CLA-MHT2839,PCS,Steel Handle Magnetic Claw,Hand Tools,7,94.90,97.90,3.00,3.16,7,BESMA3
RAI-BOO-KRK-Y42#,PAIR,Rainshoes - 42 (9) 7000YLW,Curtains & Blinds,14,36.90,33.90,-3.00,-8.13,14,MAJOR HARVEST3
IND-CAS-75MM,PCS,3 DL5 Tpr M/duty 2 Bearing Fixed Caster,Building Materials,24,20.90,17.90,-3.00,-14.35,23,DALMAX3
IND-WHE-TYR-SOLI,PCS,ST22 Solid Wheel,Building Materials,16,29.90,26.90,-3.00,-10.03,15,ING PING3
LOC-COL-ZK502,SET,Safety Chrome Plated Padlock ZK-502,Safety & Workwear,11,42.90,39.90,-3.00,-6.99,11,KIM KONG3
TOO-COM-W0287K-18MM,PCS,Com Ratchet Wrench 18MM,Hand Tools,2,35.90,32.90,-3.00,-8.36,2,JUMBO
RAI-BOO-KRK-Y41#,PAIR,Rainshoes - 41 (8) 7000YLW,Curtains & Blinds,12,36.90,33.90,-3.00,-8.13,11,MAJOR HARVEST3
SAF-HEL-PRO-YEL,PCS,Progruard Safety Helmet - Yellow,Safety & Workwear,36,19.90,16.90,-3.00,-15.08,33,SONIC3
TOO-PLI-DIA-W608,PCS,C608 Diagonal Cutting Pliers 200MM,Power Tools,6,21.90,18.90,-3.00,-13.70,6,JUMBO
IND-WHE-TYR-AIR-ST22,PCS,ST22 Air Wheel,Building Materials,12,29.90,26.90,-3.00,-10.03,11,ING PING3
TAP-SIN-STN116BK,PCS,Sksk S/steel Sink Out Kitchen Tap-black,Kitchen & Sinks,1,31.90,34.90,3.00,9.40,1,MAJOR HARVE
BOS-1607-950-045,PCS,Bosch Drill Chuck Key,Power Tool Accessories,4,22.90,19.90,-3.00,-13.10,4,CMW ENGINEERING
"TOO-DRV-STA-PH2-1/4""X10""-9960651710",PCS,"Cushion Grip S/dr PHILIPS-1/4""X10""X2PT ( 2X250MM)",Power Tools,5,22.90,19.90,-3.00,-13.10,5,YUNG KONG
TOO-WRE-FOLW0408,PCS,8PCS Folding Box End Hex Key,Power Tools,5,22.90,19.90,-3.00,-13.10,5,JUMBO
HOS-CON-EG4134-40200043,PCS,"Ecogreen-quick Connector (universal) 1/2"", 5/8"", 3/4",Outdoor & Garden,9,11.90,8.90,-3.00,-25.21,9,ZHONG YUAN3
LOC-DEL-TZ-DL3871SS,PCS,Deluxe Cylindrical Lock,Locks & Security,19,15.90,12.90,-3.00,-18.87,16,REXER3
TOO-HAM-WOOD-BLI-27MM,PCS,Blimax Wood Claw,Hand Tools,15,19.90,16.90,-3.00,-15.08,15,BOON SENG
"BRA-SHE-S/S-G785-08""",SET,G785 304 H/duty Shelf Bracket 8,Housewares,12,22.90,19.90,-3.00,-13.10,12,SYN JING LEE
TOO-TIN-CUT-W608A,PCS,Tin Cutter 200MM W608A,Power Tools,3,31.90,28.90,-3.00,-9.40,3,JUMBO
TOO-ELE-GUN-GLU-80W,PCS,80W Glue Gun,Chemicals & Adhesives,7,22.90,19.90,-3.00,-13.10,6,WHA WEE
RAI-BOO-KRK-Y43#,PAIR,Rainshoes - 43 (10) 7000YLW,Curtains & Blinds,7,36.90,33.90,-3.00,-8.13,7,MAJOR HARVEST3
SWI-ADA-MS3106N,PCS,Morries Uk Plug Travel Adaptor,Electrical,53,13.90,10.90,-3.00,-21.58,53,YUAN MING
CLI-ELE-CAB-18MM40S,BOX,Cable Clip 18MM/40'S,Electrical,12,9.20,6.20,-3.00,-32.61,12,SEBD3
GAR-SHO-12072,PCS,Gt 607R Shovel Rubber Handle-h/duty,Doors & Hardware,8,9.90,6.90,-3.00,-30.30,8,REXER3
TOO-EXT-BARW0015B,PCS,1/2 Extension Bars 250MM,Electrical,5,20.90,17.90,-3.00,-14.35,4,JUMBO
WIN-BRA-SIN-7008,PCK,Sr Single Bracket 7008/7001 X,Doors & Hardware,8,9.90,6.90,-3.00,-30.30,8,SYARIKAT HUA KIONG3
ELE-ADA-3WAY-MS-BS03L,PCS,Morries 13A 3WAY Adaptor With Fuse & Neon,Electrical,30,20.90,17.90,-3.00,-14.35,30,YUAN MING
HOS-GAR-ORA-160230,ROLL,Greenland Super Fancy Hose (cb) 5/8 X 2MM X 30M,Outdoor & Garden,12,66.90,69.90,3.00,4.48,12,ALIKE HARDWARE3
SPRA-BOSNY-B136-400CC,CAN,Bosny Zinc Galvanize Spray,Building Materials,6,35.90,32.90,-3.00,-8.36,6,DALMAX3
DOR-SHU-LOC-SGD-H322,PCS,Armor Roller Shutter,Locks & Security,10,20.90,17.90,-3.00,-14.35,8,VERTEX
KGR-REM-PAI-1000ML,TIN,910 Paint Remover 1 Liter,Paint & Sundries,16,47.90,44.90,-3.00,-6.26,16,KANGAROO PAINT
TOO-FIL-BES-KY103,PCS,Bestul Handle File,Hand Tools,5,39.90,36.90,-3.00,-7.52,5,BESMA3
GAS-STO-HEA-MQL100,PCS,100 Beehive Burner Head,Home Appliances,10,18.90,15.90,-3.00,-15.87,10,CHUNS TRADING
SHH-LINE-WHI-NO.300,PKT,(sf) Round White M. L. No. 300,Fishing & Tackle,13,14.50,11.50,-3.00,-20.69,13,SINHENHUA
TOO-TORX-W9913A,PCS,9PCS Long Arm Torx Key Set W9913A,Power Tools,3,21.90,18.90,-3.00,-13.70,3,JUMBO
DOR-BEA-ADG-911,PCS,Sn Armor Door Guard Ball Bearing,Doors & Hardware,2,30.90,27.90,-3.00,-9.71,2,VERTEX
COC-BIB-LT8519-2WAY-K2B,PCS,Luxtec 2WAY Bib Tap,Plumbing,10,48.90,45.90,-3.00,-6.13,10,VERTEX
DOR-CYL-ACL-2000/60MM,PCS,Ss/et Armor Cyl. Lock,Locks & Security,3,57.90,54.90,-3.00,-5.18,3,VERTEX
PUM-HAN-H/D-A80000,PCS,Arrow Heavy Duty Hand Pump,Pumps & Water,18,35.90,32.90,-3.00,-8.36,18,CHIN LAI
"TAP-SIN-BOL-PVC-1-1/4""+1-1/2""",PCS,"Otosani 1-1/4""+1-1/2 2IN1 PVC Flexible Bottle Trap (anti-odor)",Plumbing,20,23.90,20.90,-3.00,-12.55,20,CHUAN HONG
SHO-HAN-HDLE-7013,PC,Hand Shower Handle Only 7013,Bathroom,9,17.60,14.60,-3.00,-17.05,9,SYN JING LEE
DOR-LOC-CYL-02070,SET,586 AC Czs Cylindrical Door Lock,Doors & Hardware,23,24.90,21.90,-3.00,-12.05,21,REXER3
VAL-ANG-CVL-CA9009,PCS,Cavallo 304 SS Angle Valve,Plumbing,15,29.90,26.90,-3.00,-10.03,14,SYN JING LEE
TOO-WRE-L-W0023C,PCS,L Type Wrench Crow BAR (21MM),Hand Tools,6,24.90,21.90,-3.00,-12.05,6,JUMBO
JAC-STA-CNN-6TON,PAIR,China Jack Stand - 6TON,Automotive,1,139.00,136.00,-3.00,-2.16,1,SONIC3
TOO-RUL-TRI-A11007,PCS,Arrow 7 Triangle Ruler,Power Tools,31,15.90,12.90,-3.00,-18.87,31,CHIN LAI
X-FOL-TYP-PRU-SAW-BS-553242,PCS,Bosi (BS-553242) Folding Type Pruning Saw 7,Power Tools,1,44.90,41.90,-3.00,-6.68,1,HSIN NGIE
ARR-BAN-STE-APB1710,ROLL,Arrow Black Painted Band 17MM X 10M -black,Other,7,29.90,26.90,-3.00,-10.03,7,CHIN LAI
MOP-REFILL-LIAO-R-A101,PCS,Microfiber Mop Refill (A130101) - Liao,Housewares,9,13.90,10.90,-3.00,-21.58,9,CHUNS TRADING
PUM-FOO-H/D-A50000,PCS,Arrow Heavy Duty Foot Pump,Pumps & Water,12,37.90,34.90,-3.00,-7.92,11,CHIN LAI
X-BAT-ENE-REC-4AA-4PCS,PCK,Enr Max Alk Aaa 12PCS,Power Tools,11,39.90,36.90,-3.00,-7.52,10,HUA BAN
TOO-COM-IRO-BUL-18MM,PCS,18MM Iron Bull Spanner,Hand Tools,15,12.80,9.80,-3.00,-23.44,15,KIM KONG3
HOS-GAR-MK-HS-1804-13M,ROLL,Mark-x PVC Gre/blk Garden Hose,Outdoor & Garden,1,37.90,34.90,-3.00,-7.92,1,MAJOR HARVEST3
KGR-ALU-PAI-1L,TIN,Kangaroo Brand 250 Aluminium Paint 1 Litre,Paint & Sundries,9,42.90,39.90,-3.00,-6.99,9,KANGAROO PAINT
KGR-COM-1.5KG,TIN,Kangaroo Brand 1 1/2 KG Bituminous Compound,Paint & Sundries,16,22.90,19.90,-3.00,-13.10,15,KANGAROO PAINT
TOO-BOX-MR.MARK-M380,UNIT,Mr. Mark Hard Tools Box,Power Tools,12,30.90,27.90,-3.00,-9.71,12,MAJOR HARVEST3
TOO-HAM-CLA-W2611,PCS,Claw Hammer Trp/plastic,Hand Tools,4,23.90,20.90,-3.00,-12.55,4,JUMBO
TOO-RUL-SSS-6289-1M,PCS,Steel Ruler 1M,Power Tools,2,25.90,22.90,-3.00,-11.58,2,WHA WEE
SAF-SLI-GLO-2TON2M,LGTH,Webbing Sling (glolift) 50MM 2 Ton X 2M,Lifting & Rigging,7,19.90,16.90,-3.00,-15.08,7,
GAR-HOE-CANG-KUL-SHORT,PCS,Short Iron Mini Hoe,Home Appliances,4,19.80,16.80,-3.00,-15.15,4,ING PING3
GAR-SIC-D0802,PCS,Df Sickle & Durian Flower Sickle,Outdoor & Garden,9,32.90,29.90,-3.00,-9.12,7,DALMAX3
NAI-ROO-SUP-P65MM,PCK,E. G Roofing Nail - Plain 65MM 1KGS,Fasteners & Fixings,3,11.90,8.90,-3.00,-25.21,3,SONIC
HOS-7PAT-TRI-NOZ-40200003,PCS,Ecogreen- 7 Pattern Trigger Nozzle 2200,Power Tool Accessories,9,24.90,21.90,-3.00,-12.05,9,ZHONG YUAN3
RIG-HOO-GRA-12MM,PCS,Clevis Grab Hook 12MM,Lifting & Rigging,5,25.90,22.90,-3.00,-11.58,5,SONIC3
TOO-PLI-RAB-W0088B,PCS,Glated Tile Pliers 150MM,Flooring,4,18.90,15.90,-3.00,-15.87,4,MAJOR HARVEST3
WAL-PLU-S/S-CC228-M12X100MM,PCS,S/steel Wall Plug - K103-304 M12X100MM CC228,Fasteners & Fixings,22,9.70,6.70,-3.00,-30.93,22,SYN JING LEE
"PAI-BRU-SEL-2.1/2""",PCS,2.1/2 Selleys All Purpose Paint Brush,Paint & Sundries,13,20.90,17.90,-3.00,-14.35,13,KIONG JOUNG3
STO-MOU-W220-25X25,PCS,Mounted Stone:k-prix Korea W220 (25X25),Abrasives & Cutting,7,10.20,7.20,-3.00,-29.41,7,KWONG TECK CHIONG3
TOO-DRV-SET-BT8027,SET,Bt 11PCS Screwdrived Set,Power Tools,7,37.90,34.90,-3.00,-7.92,7,DALMAX3
TOO-HAM-CLA-W4438A,PCS,Fiberglass Handle Claw Hammer,Hand Tools,3,23.90,20.90,-3.00,-12.55,3,JUMBO
GAS-REG-AZ181/B,PCS,"LPG High Pressure Regulator Nozzle (3/8"")",Power Tool Accessories,4,49.90,46.90,-3.00,-6.01,4,BESMA3
KGR-SOL-1LIT,TIN,1 Litre 508 High Solid Pva Glue,Chemicals & Adhesives,8,31.90,28.90,-3.00,-9.40,8,KANGAROO PAINT
CAR-WAX-WAS-PRE-1L,PCS,Aa Care Care Wash&wax (premium) 1000ML,Automotive,6,18.90,15.90,-3.00,-15.87,6,AVEREST
DRI-SET-WOO,SET,GW5 Wood Drill Bit Set 5PCS,Power Tool Accessories,15,12.30,9.30,-3.00,-24.39,15,SYN JING LEE
FAS-BOL-EXP-OAC120-M6X70X40,PCS,Brain Expansion Eye Bolt OAC120 M6X70X40,Fasteners & Fixings,22,8.30,5.30,-3.00,-36.14,22,KIM KONG
SAF-SLI-GLO-2TON8M,LGTH,Webbing Sling (glolift) 50MM 2 Ton X 8M,Lifting & Rigging,2,52.90,49.90,-3.00,-5.67,6,
TOO-LOC-PLI-W0042,PCS,Lock-grip Pliers W0042 CD225MM,Locks & Security,2,30.90,27.90,-3.00,-9.71,2,JUMBO
SHH-REEL-1188S135,PCS,"1188 Sin Udang Galah TRANSPARENT135(4'6"")PRAWN Rod (6+1)",Fishing & Tackle,2,28.90,25.90,-3.00,-10.38,2,SINHENHUA
DOR-LOC-YEROY-60MM,PCS,60MM Yeroy Single Side Lock Cylinder,Locks & Security,4,23.90,20.90,-3.00,-12.55,4,CRYSTAL TRIUMPH S/B
