item_code,uom,price_cents
SHO-SAN-SSP-6005502SS,PCS,24800
MIR-GLO-S-GLC4001N(LED),PCS,32800
VAC-DEC-BHFEA18D1,UNIT,59800
BID-CAB-CB88SS-BL-DIY,PCS,14800
GAR-SPR-CRO-KNA-C16L,UNIT,16500
JQB-SUNWAVE-32W,UNIT,29800
RAK-BLU-YEL-6'H X4'X3'X4'(L),UNIT,37000
CUT-SAW-MFS300,UNIT,21500
LAD-ALU-WORKER-DE12,UNIT,68800
CUT-TIL-RIV-450MM,SET,23500
SHH-REEL-YK6000,PCS,7980
ELE-CAB-ROLLER-13A X 3,PCS,8690
"NIE-SOC-IMP-1/2""-27MM",PCS,2550
BOS-2607-019-115,SET,9290
REC--SQL-1200V,PCS,2830
BOS-0601-227-1L2,UNIT,48500
X-LOC-YALE-Y120B-50-KA3,SET,26500
COC-BAS-SRTWT7447-RG,PCS,24500
BID-SOR-SRT95SS-GM,PCS,16500
TAP-SAN-SWP-SS-304-3941,PCS,16500
BOS-2608-643-009,PCS,20500
BOS-0601-980-5L0,UNIT,32500
CIMA-2648,SET,14500
LAD-EXT-DOU-12X12,UNIT,71500
"FAS-SCR-P/H-1 1/4"" X 8#-BOX",BOX,9800
NIP-MAT-15245-7L,CAN,6900
HOS-GAR-ORA-160330,ROLL,9900
TOR-ENE-HDD-6V,PCK,6880
TAP-SAN-SWP-RG-304-3905,PCS,24900
STA-IMP-DRI-STDH7213V,UNIT,44900
BOS-0601-9G8-1L7,UNIT,38900
TAP-SAN-SWP-SS-304-3937-MB,PCS,16900
BID-SOR-SRT79-SS,PCS,26900
SHO-SOR-SRTSS8770-BL,PCS,26900
BAS-SOR-SRTWT6801,PCS,23900
TOW-SOR-SRT9541-BL,PCS,18900
BAS-SOR-SRTWT6861-FRG,PCS,32900
SHO-SOR-SRTSS5724-RG,PCS,18900
"NIE-SOC-IMP-1""-33MM",PCS,5990
LAD-EXT-SP12,UNIT,38900
TAP-SOR-SRTKT1871SS,PCS,39900
SWI-T/SOC-EUR-8743-3G,SET,2990
FAN-VIO-F017,SET,14900
COC-SIN-SRTKT1832SS,PCS,18900
COC-SIN-SRTKT1843SS,PCS,18900
FAN-STA-OS-26SF,PCS,34900
PSN-MJ-DJ01SSL,PCS,47900
NIP-FLO-5L-T,CAN,21900
"FAN-VEN-KDK-30AQM8-12""",PCS,19900
"FAN-WALL-KDK-KU-408-YG-16""",PCS,24900
ELE-PEN-88001/B-E27,PCS,15900
GUIDE BAR-MS180,PCS,15900
ELE-PEN-8260/3,SET,18900
DCJZ1202ITD,SET,26900
BLO-GWC1820PCF,UNIT,45900
TOO-WRE-KPT-14SHM,UNIT(S),46900
BOX-ICE-60LTR,PCS,31900
DC-DCQF32DM-02V,SET,37900
HOS-6MTR-6396-736,PCS,23900
"DOR-PVC-OAK-72""X30""",PCS,9900
SHE-CAB-CB782-BL,PCS,17900
SIN-STA-RAC-110037,SET,23900
GAS-RACK-WMGR01,UNIT,27900
X-FAN-CEI-COSA-998,UNIT,27900
ELE-CEI-LIG-1842/1,SET,26900
ELE-CAB-WIR-ML-2.5MM-RED,ROLL,12900
HOS-REL-EAG-EG2030#,PCS,17900
LAD-ALU-WORKER-SS07,UNIT,21900
TAP-CAB-CB2541SS,PCS,19900
ELE-D/L-MEG-YTPDGLE5-70W,PCS,9950
"FAS-SCR-TAP-CSK-8#1 1/2""-BOX",BOX,8950
SWI-T/SOC-70/076-5M4G,PCS,6950
FAS-SCR-TD650HW-WOOD-400PCS,BOX,8990
BOS-0601-6A0-0L0,UNIT,39800
TOW-SAN-SWP-BF-7910-G,PCS,12800
TAP-SAN-SWP-B-2520,PCS,19800
BAS-SOR-SRTWT6851-GY,PCS,32800
TAP-SAN-SWP-SS-MX-3302,PCS,23800
NIP-SEA-5170-5L,CAN,20500
BOS-0601-9H2-281,UNIT,29800
BOS-0601-1C1-0L0,UNIT,25800
GAS-STO-BGC-848,SET,11500
ELE-CEI-LIGY007/500/96-3CL,PCS,15800
SIN-CAB-CKS806,PCS,18800
TAP-CAB-CB4934-CR,PCS,18800
PUM-WTR-IPA370IQC,UNIT,51500
DC-DCKIT36BK,SET,49800
PEN-T200-GREY,PAIL,10500
PEN-T200-WHI,PAIL,10500
ELE-CEI-LIG-8910/500-36PCS,PCS,18800
SHE-CAB-CB789,UNIT,22800
SAF-SHO-NK86-06,PAIR,20500
SAF-SHO-NK86-09,PAIR,20500
ELE-PEN-5183/3-E27,PCS,14800
SAF-SHO-NK86-07,PAIR,20500
SAF-SHO-NK86-08,PAIR,20500
SAF-SHO-NK86-10,PAIR,20500
INS-IS1216(P),PCS,14800
SWI-SOC-SCH-IP66,PCS,15500
CUT-TILE-AR650,SET,37500
BAT-BL2018-KR,PCS,17500
TOPLUS-HIG-GLO-5L-A,CAN,8590
X-LEO-SUS304-S/S-L333,PCS,10500
BOS-2608-643-027,PCS,28200
SHO-CAB-CSA401,UNIT,14200
"FAS-SCR-TAP-CSK-6#2""-BOX",BOX,3990
WOR-MARK-X-CHA-5502,PCS,2990
IND-GAL-WIRE-20#-10KG/ROLL,COIL,4500
FAS-SCR-TD640HW-WOOD-500PCS/BOX,BOX,9650
ELE-WIR-WIR30Y/BLK,COIL,12650
BOS-GLA-3008,UNIT,6450
LAM-DOW-DL-1015-2A,BOX,2500
X-DOR-LOC-CYL-02103,SET,2950
FAS-SCR-DS650HW-MET,BOX,8690
TAP-CAB-CB65SS,PCS,5500
NIP-TIM-FIN-5L-C,CAN,14700
GUIDE BAR-MS230,PCS,17200
IND-TRU-300KG,UNIT,24600
ELE-ELCB-GRW-40A-4P,EA,9200
TOW-SAN-SWP-BF-7911,PCS,11800
X-AMFC-3404,PCS,10000
X-LEO-SUS304-ABL-L103S,PCS,7600
TAP-SAN-SWP-B-3023,PCS,29500
TAP-SAN-SWP-B-304-3915,PCS,20500
TOW-SOR-SRT446-RG,PCS,18500
"FAN-CEI-KDK-K14PH-WA-56""",PCS,49800
TAP-CAB-CB5132,UNIT,26000
TAP-CAB-CB3804,UNIT,22500
SUMO-SM-158,UNIT,144800
ELE-PEN-88010-E27X3,PCS,19500
SUMO-SM-1575,UNIT,109800
GUIDE BAR-MS170,PCS,10300
TAP-CAB-CB4905,UNIT,21500
DC-SIM-FF10-100,SET,22500
"CHA-SAW-CHAIN-3652-25""",PCS,8800
"CHA-SAW-CHAIN-381-25""",PCS,8800
GAS-STO-BTG-2M,PCS,28000
DC-S1B-FF03-110X100,SET,16500
SCA-TCS-150-JCS67Z-150KG,PCS,51800
SAF-SHO-NK85-7,PAIR,22800
SAF-SHO-NK85-6,PAIR,22800
SAF-SHO-NK85-9,PAIR,22800
DOR-WOO-FRA-2X4,SET,15800
GUN-TRA-F32,PCS,16500
RIC-COO-PSN-SR-E28A-LL,PCS,26800
ELE-CAB-WIR-ML-1.5MM2-RED,ROLL,7900
VER-MAR-3M-HRZTL,PAIR,7900
"FAS-SCR-F/H-1 1/4"" X 8# BOX",BOX,7450
FAS-SCR-DS645HW-MET,BOX,7950
SHH-ROD-AGS502,PCS,4150
CUT-PIP-STA-42MM,PCS,7650
X-AMFC-3402,PCS,9900
TOPLUS-GOLD-5L-C,CAN,11000
SWI-OMR-H3G8C,PCS,2358
JOV-WAT-HEA-SB11IP-WHI,PCS,57900
STA-ROT-HAM-SHR243KA,UNIT,43900
LOC-YALE-Y120B-50-KA5,SET,41900
SHO-SOR-SRTSS8730,PCS,19900
BOS-0601-9G8-0L4,UNIT,32900
FAN-FLO-KHI-FF1803B,SET,24900
BAS-SOR-SRTWT7202,PCS,19900
COC-BAS-SRTWT5841-RG,PCS,19900
SHO-SOR-SRTSH2628-GMB,PCS,17900
BAS-SOR-SRTWT6802,PCS,27900
STA-DRI-SDH600KP,UNIT,29900
TAP-SAN-SWP-SS-304-3941-MB,PCS,19900
TAP-SAN-SWP-SS-304-3943,PCS,19900
TOW-SOR-SRT9540-FRG,PCS,19900
STA-BLO-STPT600,UNIT,19900
SHO-SAN-SWP-HS-514,PCS,11900
FAN-CEI-DEKA-CF5DCL56MB12,UNIT,23900
FAN-PSN-F-M14C5VBPH,PCS,45900
BOS-2608-643-035,PCS,29900
FAN-CEI-PSN-F-M15A0VBWH,PCS,19900
FAN-CEI-DEKA-CCML34MG12,UNIT,33900
SIN-STA-RAC-SSS,PCS,20900
RIC-COO-PSN-SR-E10A-S,PCS,15900
SIN-CAV-CA842A,PCS,12900
ALP-WAT-HEA-CX9-EP-MOC,UNIT,76900
"FAN-VEN-KDK-20WUD-8""",PCS,23900
GRA-SOR-SRT6643-GM,PCS,13900
ALP-WAT-HEA-X5E,UNIT,32900
TAP-CAB-CB5189,UNIT,22900
FAN-CEI-SIB-SA42,SET,21900
ELE-CEI-LIG-3004/96W 3CLR,PCS,14900
OVEN-DEKKA-OV19N,PCS,15900
"TOO-VIC-GLO-8""",PCS,39900
MIR-CAB-CBM1031,UNIT,14900
X-STA-HAM-BEH550,UNIT,23900
TAP-CAB-CB4908,UNIT,23900
"TOO-VIC-GLO-6""",PCS,23900
DC-Z1J-FF02-13,SET,17900
MIR-CAB-CBM1030,UNIT,14900
MIR-CAB-CBM105-BL,PCS,14900
JQB-SUNWAVE-110W,UNIT,69900
COC-BAS-SSS-L233,PCS,11900
SIN-TAP-TWINS-LUX-LT8550B,PCS,11900
SCA-CAM-SP100KG-3100010,PCS,27900
JAC-FLO-ESKO-3TON-EK-J3075L,UNIT,67900
LAD-ALU-WORKER-SS06,UNIT,18900
KGR-FLO-COA-9282,TIN,19900
PUM-WTR-ADELINO-ACM75,UNIT,53900
HOL-BOT-MA034-A,SET,29900
"FAN-STA-SINO-18""",SET,24900
PYE-SLA-SEAL-5.0LTR,TIN,14900
KGR-FLO-COA-9283,TIN,19900
IND-TRU-PVC-150P,PCS,15900
BAT-ENE-REC-AA-UNIV,PCK,4990
ELE-PEN-DX-9001/1,PCS,15900
IND-CAN-BLU,UNIT,17900
ELE-PEN-DX-9260/3,PCS,18900
HOI-LEV-TOH-3.0,PCS,59900
SHH-LEAD-CHAIN-0.25 3/4 7',PCS,26900
TAP-SKC-M10X1.25,SET,3190
FIT-UPVC-TEE-160MM,PCS,5990
"FAS-SCR-TAP-CSK-8#2 1/2""-BOX",BOX,6800
ELE-DOR-SCH,PCS,6400
ELE-WIR-WIR15Y/BLK,COIL,7500
ELE-CAR-BEA-4002-24V40/60W,PCS,2200
BNW-B&N-RBN-250-BOX,BOX,6950
SWI-KAT-BRE-KT325,PCS,2358
GRA-SAN-SWFG-SS304-6605-RG,PCS,11600
SIN-SKS-4440,PCS,10900
X-AMBA-155,PCS,8900
SIN-TAP-PIL-QXY-PT-7250,PCS,8900
TAP-SKC-M22X2.50,SET,9990
JOV-WAT-HEA-SL30IP-BLK-RS,PCS,70000
FAN-CEI-DEKA-CF5DCL46MB12,UNIT,23800
GAS-STO-KHI-GC7125,SET,22500
FAN-TAB-KHI-TF1210SE-LAV,SET,10500
COC-BAS-SRTWT2207,PCS,14800
TAP-SAN-SWP-B-3203-GM,PCS,15800
NIP-VIN-EAS-5L-P,CAN,19000
GRA-SAN-SWFG-SS304-6605-GM,PCS,11800
TAP-SAN-SWP-SS-304-3942,PCS,19800
VAC-KHI-VC8020MS,SET,35800
BOS-RK32,UNIT,64800
ELE-CAB-FLE-C70763CW-ROLL,ROLL,26500
TAP-SAN-SFC-6003950-BK,PCS,15800
MIX-DEK-MX907B,PCS,10500
WEL-ELE-KOB-LB52-3.2MM,PCK,7090
MIR-CBMC66413-BL,PCS,19800
LET-BOX-S/S-FX-918,UNIT,23800
DC-Q1F-FF-32,SET,18800
SHE-CAB-CB781-BL,PCS,16800
MF-PO-30-SOL-FAN,PCS,22500
HOS-REL-EAG-3050/DL,PCS,10500
TAP-PIL-OTO-966-8,PCS,14800
ENR-METAL-EMER-32,PCK,7900
"NIE-BAR-EXT-3/4""-250MM",PCS,11050
ELE-CAB-WIR-MKK-2.5MM-RED,ROLL,7950
ELE-CAB-WIR-MKK-2.5MM-BLACK,ROLL,7950
SWI-BUT-HOI-15A-250V,PCS,2830
TAP-SKC-M24X3.00,SET,11570
TAP-SKC-M22X2.00,SET,9570
TAP-SKC-M20X2.00,SET,8570
GRA-SAN-SWFG-SS304-6605-G,PCS,11500
GAS-STO-KHI-GS1516,SET,17200
X-DOR-LOC-C77EN4,UNIT,18200
TAP-CAB-CB9112,UNIT,21200
CUT-SICKLE-JM22B,PCS,6490
"FAS-SCR-TAP-CSK-8#2""-BOX",BOX,5590
BNW-B&N-RBN-225-BOX,BOX,3990
IND-CEM-KEM-GREY-20KG,BAG,3090
NIP-QGL-5L-D,CAN,14610
ELE-CAB-WIR-ML-1.5MM2-BLK,ROLL,7900
BOS-1/4-12,PCS,2800
COC-BAS-CVL-2056,PCS,3950
WEL-ELE-KOB-LB52-2.6MM,PCK,7750
WEL-ELE-MIG-0.8MM,ROLL,5950
BAT-ENE-REC-2AAA,PACK,4750
DOR-LOC-MOR-KINGKU,PCS,6950
NIP-SAT-GLO-18L-P,DRUM,56170
GRA-SAN-SWFG-SS304-6605,PCS,9900
SHO-HAN-SWP-HS-513,SET,10500
PRO-COAT-Z388-WHI,TIN,9700
ELE-CEI-LIG-616/120W-3CLR,PCS,13600
CUT-SICKLE-JM22W,PCS,6990
PIP-HDPE-25MM-N-SIRIM,COIL,13200
TOPLUS-WEA-PLUS-5L-A,CAN,14100
CUT-CHI-JM-30-4,PCS,4290
"CUT-KNI-JYMT-JM90-16""",PCS,3790
"FAS-SCR-TAP-CSK-8#1/2""-BOX",BOX,4290
BOA-GYP-9MMX4'X8',PCS,3200
TOPLUS-WEA-PLUS-5L-C,CAN,13580
FAS-SCR-TD665HW-WOOD,BOX,6750
FAS-SCR-TD640HW-WOOD,BOX,6150
CUT-BLA-DT3676,PAIR,3850
TAP-SKC-M20X1.50,SET,8780
SWI-KAT-BRE-KT316,PCS,2075
SHO-SAN-SWP-HS-503,PCS,8500
SPR-BID-SWSB-ABS-362-GM,PCS,9800
GRA-CAB-CB6408,PCS,9500
NIP-WTRB-WHI-15004,CAN,49500
"NIE-SOC-IMP-3/4""-55MM",PCS,10800
"NIE-SOC-IMP-1/2""-30MM",PCS,2990
IND-CEM-GREY-20KG,BAG,3190
BID-SOR-SRT61-BL,PCS,17500
BID-SOR-SRT61-CR,PCS,13500
FAN-STA-KDK-KX405,PCS,26800
"FAN-WALL-KDK-KU408-16""",PCS,24800
BID-CAB-CB88SS-DIY,PCS,13500
FAN-CEI-KDK-15Y2-S-004,SET,68500
"FAN-WALL-KDK-KU453-18""",PCS,31800
FAN-TAB-MID-MF-16FT17NB,PCS,10800
HOS-GAR-SET-ECO20M1108,SET,19800
BOS-2607-019-116,SET,18500
ELE-CEI-LIG-613/120W-3CLR,PCS,13500
TAP-CAB-CB5133,UNIT,27000
FAS-SCR-DS525HW-MET,BOX,6790
"TOO-VIC-GLO-4""",PCS,14500
LETR-PUNC-50731040,SET,10800
GAS-STO-HM-HGB-1690,UNIT,12500
IND-TRU-MET-300KG,UNIT,21500
THI-10KG,TIN,10300
IND-TRU-150KG,UNIT,21000
ICE-COO-INO-23LTR-THBW/JUMBO-K,PCS,10800
FAN-CEI-ALP-FC13,UNIT,33500
WEL-REG-IW-23CR,PCS,11300
DOR-WOO-FRA-ALU,PCS,18800
ELE-PEN-CD-87020/3,PCS,15500
PEN-ECO100-4KG,PAIL,7390
VAL-BAL-PVC-ECC2SE,PCS,3890
SIN-TAP-PIL-QXY-DP-PT-7558,PCS,12500
FAS-SCR-TD650HW-WOOD,BOX,5690
LAS-DIS-N60,SET,15500
SAF-BOX-ADS-20,UNIT,15500
ROO-SHE-POL-1MMX8',PCS,11800
HAN-CLE-3.78L-58550369,CAN,6900
"CHA-SAW-CHAIN-3610-18""",PCS,6900
REF-DELINEATOR-50M,SET,7900
PUM-ORI-44GAL,PCS,8400
"PIP-UPVC-4514-4""",MTR,2450
ELE-CAB-WIR-MKK-2.5MM-YEL,ROLL,7950
NIP-EAS-6117-7L,CAN,5950
NIP-EAS-6166-7L,CAN,5950
NIP-EAS-6015-7L,CAN,5950
"CUT-SAW-STA-FIB-20""",PCS,3950
"FAS-SCR-F/H-1"" X 8# BOX",BOX,5850
GAR-CUT-LIN-YEL-TL01,ROLL,7950
CUT-KNI-HOL-JM-81,PCS,3950
TIM-BUI-NNE-TS-181,PCS,7950
MET-LED-ENE-PLMA22,PCS,3250
TAP-SKC-M12X1.50,SET,3850
SWI-IND-CLI-56C313,PCS,1887
BAS-SAN-WB-288,PCS,11500
GRA-SAN-SWFG-SS304-6603-G,PCS,8500
"FAS-SCR-F/H-2"" X 8# BOX",BOX,5880
PUT-CAR-T9,TIN,5980
CUT-PIP-TUB-STA-3-28MM-998493020,PCS,6980
SHO-SOR-SRTSA860-GM,PCS,13900
TAP-SAN-SWP-SS-304-3939,PCS,24900
BAS-SOR-SRTWB7132,PCS,30900
NIP-MAT-W9102-18L,DRUM,11900
NIP-MAT-15245-18L,DRUM,11900
ELE-CAB-FLE-7076,ROLL,29900
MIX-KHI-SM220,SET,13900
TOW-SOR-SRT9540-BL,PCS,16900
BAS-SAN-WB-400,PCS,29900
TOW-SOR-SRT345-HP,PCS,14900
BOS-0601-388-5L0,UNIT,41900
BAS-SAN-WB-880,PCS,22900
BOS-SMCSP3,UNIT,42900
X-BLE-KHI-BL1015M,SET,10400
PRE-STO-KHI-SPC6,SET,39900
"NIE-SOC-IMP-3/4""-54MM",PCS,10400
VAC-KHI-VC8630,SET,15900
NIP-FLO-DRE-5L,CAN,14900
TOO-SOC-SET-8-32,SET,13900
BOS-2608-615-006,PCS,49900
FAN-STA-DK-26SF,PCS,27900
BOS-0601-2A6-1L0,UNIT,39900
BAS-SOR-SRTWT5865-GM,PCS,16900
TAP-CAB-CB4932-BL,PCS,19900
BAS-SOR-SRTWT5865-GY,PCS,15900
GAS-STO-BGC-8823,PCS,27900
"FAN-VEN-KDK-25TGQZ-10""",PCS,16900
GAS-STO-BGC-8826,PCS,25900
TAP-CAB-CB3803,UNIT,18900
FAN-CEI-ALP-FC38,UNIT,22900
FAN-CEI-ALP-FA113,UNIT,40900
OVEN-MID-EM825AGS-BK,PCS,32900
BOS-2608-600-924,PCS,4490
DC-Q1U-FF-160B/DQU160,SET,23900
ELE-CAB-WIR-ML-2.5MM-BLK,ROLL,12900
"FAN-WAL-HIPSON-26""",SET,27900
IND-COA-SKI-WHI,BAG,3690
ELE-LED-FLO-SOR-300W-6500K,PCS,45900
"TOO-VIC-GLO-5""",PCS,20900
RAK-2 IN 1,SET,30900
LETR-PUNC-50731060,SET,12900
SCA-NAK-ACS30-JC31D-30KG,PCS,28900
"CUT-SAW-STA-FIB-18""",PCS,3790
LOC-SGD-PL100-50MM3PC,SET,15900
TOO-SET-W018,SET,15900
BAT-CHA-KENDE-SM1212,UNIT,34900
LET-BOX-HW307,PCS,14900
WEL-MAC-FIG-MMA160,UNIT,37900
TOO-COM-SET-STMT80944-8,SET,15900
"FAS-SCR-TAP-CSK-8#1""-BOX",BOX,6790
"FAS-SCR-TAP-CSK-10#1-1/2""-BOX",BOX,6490
IND-WHE-WST8126PU,UNIT,27900
TOO-SET-W022,SET,18900
DOE-LOC-ATLP-0910SN,SETS,13900
SWI-SOC-ALM-MK-G2873,PCS,4290
"FAS-SCR-P/H-1"" X 8#-BOX",BOX,6190
SWI-CABLE-REEL-MS4000-7M,PCS,9900
IND-DUS-ALI-120L,PCS,14900
ELE-LED-SOL-YB-L10507-34W,SET,8900
HOS-GAR-SET-GHR02LB,SET,21900
JQB-ROAD-MATE-PRO,UNIT,39900
"FAS-SCR-CSK-1"" X 8G - BOX",BOX,7390
DOR-WOO-PLY,PCS,12900
TAP-CAB-CB6331,UNIT,16900
TAP-CAB-CB1520SS,PCS,15900
VAL-CAB-CSK14B,UNIT,14900
LED-INS-KIL-2W,PCS,9900
TOO-VIC-W2484,PCS,34900
SWI-SOC-MK-S2747,PCS,2290
"IND-FEN-2.1/2""X6'",ROLL,25900
WEL-REG-YAM-ACT,PCS,7390
ELE-METW0452,PCS,6690
FAS-SCR-TAP-CSK-6#X3/4-BOX,BOX,3790
TOO-VIC-MI-150MM,PCS,45900
HOI-LEV-TOH-1.5,PCS,35900
HOS-GAR-REE-1100001,SET,10900
IND-DUS-GLO-120L,PCS,12900
ELE-FATO-UKF-320,EA,3990
LOC-BCK-SSS-3PCS,PCK,16900
ARG-GAS-CYL,PCS,35900
SHH-ROD-AGS662,PCS,4990
TAP-SKC-UNC-12MM,SET,3690
IND-GAL-WIRE-20#-COIL,COIL,5000
TRO-SHO-CNSC5001,SET,7800
PVC-STRAPPING,COIL,5500
NIP-ODOURLITE-1L-D,CAN,7020
NIE-HAN-T-3/4,PCS,10950
BOS-2608-615-113,PCS,9950
COC-SIN-DOU-TY6688W,PCS,8950
SAF-FULL-BOD-SUP,SET,11950
ELE-SOL-STA-30W,PCS,6550
CUT-BLA-ECL-2510T14,PCS,4250
FAS-SCR-DS520HW-MET,BOX,6050
CUT-BLA-ECL-2514T14,PCS,4250
"ELE-CAS-2""X3""",LGTH,4350
IND-WIR-BAR-G.I-81B,ROLL,3750
TAP-SKC-M18X2.50,SET,6750
TAP-SKC-M08X1.50,SET,3570
GRA-SAN-SWFG-SS304-6602-RG,PCS,8900
SHO-SAN-SWP-HS-511,SET,7900
TAP-SAN-SWP-Z-5168,PCS,6300
WAL-DOW-YB-A7201S/W/AB,PCS,6900
ELE-CEI-LIG-4001/400-CL,PCS,10900
WAL-DOW-YB-K7503M/G/AB,PCS,10900
X-AMFC-3403,PCS,6400
TAP-SAN-SWP-SS-304-3936-SS,PCS,12500
KHI-COO-RC806N,SET,9500
IND-CEM-50KGS,BAG,2490
SHO-SOR-SRTSS8740,PCS,20800
MIX-KHI-HM200,SET,7390
RAINBOW-G888-1KG-999,BTL,13800
BOS-SMCGE170F,UNIT,69500
FAN-CEI-ALP-FALKO 07,UNIT,59500
FAN-CEI-ALP-FALKO 08,UNIT,59500
HOS-GAR-MARK-X-DB,ROLL,12500
"FAN-CEI-KDK-60""",SET,21500
BAS-SOR-SRTWT5865-FRG,PCS,15800
IND-CEM-EC-18KG,BAG,3090
OIL-ENG-STIHL,PAIL,3790
FAN-CEI-SIB-SA56,SET,21800
FAN-WAL-OS-16WF,SET,19500
DC-ZIC-FF05-26B,SET,33800
IND-DUS-CLEAN-120L,PCS,19800
MEA-TAP-SUN-10M,PCS,3590
GAR-SHE-TIG-H9622,SET,20500
IND-CAN-4.5M,SET,28800
WEL-MAC-STW-200E,UNIT,39800
PUM-TSU-HPC6091,UNIT,29800
SAF-SHO-NK80-10,PAIR,15500
SAF-SHO-NK80-11,PAIR,15500
BNW-B&N-RBN-240-BOX,BOX,5590
WEL-MAC-STW-120G,UNIT,31800
"FAS-RIV-PAT-3/16""X3/4""-BOX",BOX,4090
SCP-PLA-EXT-25KG,PAIL,11500
PEN-ECO100-4KG-BLK,PAIL,7390
SAF-SHO-NK80-07,PAIR,15500
JQB-JUMP-XPRESS-BASIC,UNIT,18500
"FAS-SCR-P/H-5/8"" X 8#-BOX",BOX,4990
ADH-GLU-PE1KG,SET,10500
VAL-BAL-PVC-ECC112SE,PCS,2790
"SHH-LEAD-CHAIN-0.25 3/4"" 7'",SET,24500
TAP-SET-20PCS,SET,8490
ELE-SWI-SELCON-3A,PCS,3990
WEL-ELE-NSW-308L-3.2MM,KGS,3400
CUT-TIL-BLI-BLA,PCS,4300
NP-BAR-BS405-1L,TIN,4900
LAM-INC-RF300WH,BOX,1800
TAP-SKC-UNC-16MM,SET,5430
"NIE-ADA-IMP-1""X3/4""",PCS,8350
CUT-CHI-JM-30-5,PCS,5150
BNW-B&N-RBN-220-BOX,BOX,3350
TAP-SIN-CVL-6053,PCS,3950
ELE-METW0453,PCS,3850
SWI-T/SOC-EUR-8744-4G,SET,3450
TAP-SKC-M18X2.00,SET,6850
TAP-SKC-M12X1.75,SET,3950
TAP-SKC-M20X2.50,SET,8570
SHO-SAN-SWP-SH-801,PCS,8800
HOS-GAR-GRE-160330,ROLL,10300
"FAS-SCR-TAP-CSK-8#5/8""-BOX",BOX,4980
ENR-2IN1-LIGHT-2AA,PCK,2980
ELE-63A-CUT-OUT,EA,2180
KOYA-REM-MOS-4000ML,BOT,4990
CIMA-2933/2,SET,14200
BOA-GYP-06MM,PCS,4990
MEA-TAP-STA-POW-10M,PCS,6390
AIR-DUS-MDSI-04062,PCS,4190
"FAS-SCR-TAP-CSK-6#3""-BOX",BOX,6590
"CUT-KNI-JYMT-JM90-12""",PCS,3290
SPR-REM-BSA88,BTL,3290
CUT-DEW-DW4724UT,PCS,2890
CUT-BLA-ALUM-BA7580,PCS,5690
"FAS-SCR-TAP-CSK-6#1/2""-BOX",BOX,2990
"WOO-TIM-2""X3""X12'",PCS,3190
CUT-SAW-SET-BLM8,PCS,4090
"CUT-KNI-STA-DYN-5.5/8""-10779-8",PCS,2990
"CHA-SAW-CHAIN-3610-14""",PCS,5700
"FAS-SCR-P/H-1 1/2"" X 8#-500PCS/BOX",BOX,5900
"FAS-SCR-TAP-CSK-6#1-1/2""-BOX",BOX,6200
FAS-SCR-ZPH-DSMHO516-BOX,BOX,5600
SCA-CAM-SQ10KG,PCS,7500
WRE-RAT-RN17X21,PCS,3900
FAS-SCR-ZPH-DSMHO625-BOX,BOX,7200
NIP-QSH-EXT-5L-P,CAN,17170
X-CAR-PERFUME-301645400,PCK,1600
KGR-KIM-1L-9222,TIN,3750
CUT-KNI-HOL-JM-80,PCS,3350
"CUT-DIS-AKODA-4""-D3",PCS,3650
TAP-SKC-M08X1.00,SET,3150
ELE-BOX-MCB-19WAY,PCS,3950
TOPLUS-HIG-GLO-1L-C,CAN,3610
TAP-SKC-M10X1.75,SET,4570
TAP-SKC-M14X2.00,SET,4570
TAP-SKC-UNC-14MM,SET,4570
GAS-COO-TC-2288-PGC,SET,5900
SHO-SAN-SWP-SH-804,PCS,8500
TOW-SAN-SWP-BF-7908-G,PCS,7900
CHE-NTR-WD40-277ML,CAN,2080
CIMA-HY-C007/L/32W,SET,7200
CIMA-HY-C008/L/32W,SET,7200
DOR-BELL-EB3303DB,PCS,5980
"CUT-DIS-AKODA-4""-A6",PCS,3680
TAP-SKC-M16X1.50,SET,5280
TAP-SKC-M16X2.00,SET,5280
SWI-T/SOC-70/076-5M1G,PCS,4190
NIE-SOC-IMP-DEE-1/2-28MM,PCS,4290
BOS-2608-615-118,PCS,10200
"X-CHA-SAW-CHAIN-20""",PCS,7990
ELE-ELCB-GRW-63A-4P,EA,10200
FAS-SCR-DS665HW-MET,BOX,5790
COC-BAL-SAN-CKT1512,PCS,3490
"FAS-SCR-F/H-3/4"" X 8# BOX",BOX,5090
BNW-B&N-RBN-215-BOX,BOX,2790
BNW-B&N-RBN-230-BOX,BOX,4290
VAL-BAL-VIP-343-25MM,PCS,4290
CUT-CHI-JM-30-3,PCS,3190
CUT-DIS-B07-F1GP-180,PCS,3790
SHE-CAB-CB451A,UNIT,16100
SWI-T/SOC-FLE-6155NS,SET,4490
OIL-CAN-5L,PCS,6190
"FAS-SCR-TAP-CSK-8#3/8""-BOX",BOX,3790
"FAS-SCR-TAP-CSK-6#5/8""-BOX",BOX,3290
PUM-OIL-PVC-44GAL,PCS,4090
LOC-OLP-LTS60,PCS,4690
CAR-WAX-ATD,PCS,3990
WIR-BRC-601X30M,ROLL,14200
"ELE-D/L-630/6""-SQU",PCS,2990
ELE-PLA-ROLLER-TC 11',PCS,4490
SWI-BAT-JK861,PCS,1887
PSN-TK-CS200C-EX,PCS,8600
NIE-SOC-IMP-DEE-3/4-36MM,PCS,8600
NIE-SOC-IMP-DEE-3/4-35MM,PCS,8500
